Match,Distribution Type,Data Type,Parameter,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament
Go,MultiGaussian,Simulation Data,7,0.43903743315508026,0.3251671122994652,0.1588068181818182,0.29712566844919786,0.3658422459893048,0.003943850267379712
Go,MultiGaussian,Simulation Data,8,0.40310828877005356,0.3306818181818182,0.20481283422459895,0.4028409090909092,0.3460728609625669,-0.004428475935828869
Go,MultiGaussian,Simulation Data,9,0.4019050802139037,0.41345254010695187,0.19395053475935828,0.4050635026737968,0.34296457219251336,-0.018699866310160417
Go,MultiGaussian,Simulation Data,10,0.4572025401069519,0.42708890374331554,0.15959224598930483,0.42082219251336905,0.3672125668449198,-0.015023395721925143
Go,MultiGaussian,Simulation Data,11,0.42937834224598925,0.3600601604278075,0.17862633689839572,0.3374832887700535,0.3686664438502674,-0.029227941176470613
Go,MultiGaussian,Simulation Data,12,0.4415441176470587,0.39857954545454544,0.14169451871657754,0.3591911764705883,0.2557820855614973,-0.04978275401069517
Go,MultiGaussian,Simulation Data,13,0.4951871657754011,0.4161931818181818,0.13392379679144384,0.3624331550802139,0.38280414438502675,-0.03419117647058822
Go,MultiGaussian,Simulation Data,14,0.537215909090909,0.44309826203208563,0.1410093582887701,0.3790106951871658,0.367028743315508,-0.03208556149732619
Go,MultiGaussian,Simulation Data,15,0.5324532085561499,0.44364973262032087,0.15852272727272726,0.3838569518716578,0.38490975935828875,-0.04156082887700533
Go,MultiGaussian,Simulation Data,16,0.4899398395721925,0.4969585561497327,0.15668449197860962,0.40997660427807486,0.38163435828877,-0.04321524064171123
Go,MultiGaussian,Simulation Data,17,0.5239639037433156,0.47331216577540103,0.1514872994652406,0.3974933155080213,0.26383689839572194,-0.05441176470588237
Go,MultiGaussian,Simulation Data,18,0.5044284759358288,0.4868148395721926,0.12149064171122999,0.3808656417112299,0.37281082887700545,-0.03238636363636365
Go,MultiGaussian,Simulation Data,19,0.48335561497326207,0.5373328877005348,0.1741477272727273,0.3588402406417112,0.2820855614973262,-0.02383021390374331
Go,MultiGaussian,Simulation Data,20,0.5720755347593582,0.4805481283422459,0.11351938502673795,0.34819518716577547,0.4409258021390374,-0.05516377005347593
Go,MultiGaussian,Simulation Data,21,0.5638368983957218,0.5181483957219252,0.09577205882352942,0.41816510695187165,0.3619986631016042,-0.04348262032085563
Go,MultiGaussian,Simulation Data,22,0.5378008021390375,0.44894719251336906,0.1771557486631016,0.40158756684491986,0.37897727272727266,-0.03960561497326204
Go,MultiGaussian,Simulation Data,23,0.5861463903743316,0.482653743315508,0.1432653743315508,0.37682152406417113,0.3598930481283422,-0.05892379679144385
Go,MultiGaussian,Simulation Data,24,0.5816844919786095,0.5630848930481284,0.20882352941176477,0.446808155080214,0.3674298128342245,-0.039037433155080195
Go,MultiGaussian,Simulation Data,25,0.5659090909090907,0.5411764705882354,0.18577874331550806,0.38343917112299464,0.35429478609625675,-0.043181818181818175
Go,MultiGaussian,Simulation Data,26,0.5981450534759358,0.5331550802139038,0.14132687165775404,0.408673128342246,0.36555815508021383,-0.036631016042780754
Go,MultiGaussian,Simulation Data,27,0.5971089572192512,0.5520387700534759,0.0977774064171123,0.4067012032085562,0.39802807486631,-0.058322192513368974
Go,MultiGaussian,Simulation Data,28,0.6055481283422459,0.5539438502673797,0.2582386363636363,0.40757018716577537,0.36602606951871663,-0.05813836898395723
Go,MultiGaussian,Simulation Data,29,0.578125,0.5582386363636362,0.169451871657754,0.34448529411764695,0.39979946524064175,-0.034692513368983956
Go,MultiGaussian,Simulation Data,30,0.6155581550802139,0.5284759358288771,0.1477272727272727,0.3820187165775402,0.32105614973262037,-0.047242647058823514
Go,MultiGaussian,Simulation Data,31,0.6209057486631017,0.5886864973262032,0.14751002673796793,0.4230949197860962,0.3436998663101604,-0.01886697860962565
Go,MultiGaussian,Simulation Data,32,0.6472760695187164,0.570822192513369,0.12926136363636365,0.3853275401069519,0.37244318181818176,-0.06323529411764704
Go,MultiGaussian,Simulation Data,33,0.6598930481283422,0.5965909090909092,0.184375,0.417413101604278,0.32814171122994645,-0.04075868983957221
Go,MultiGaussian,Simulation Data,34,0.6133188502673798,0.5865975935828878,0.13026403743315504,0.3965407754010696,0.31296791443850275,-0.044418449197860976
Go,MultiGaussian,Simulation Data,35,0.6287433155080213,0.6070521390374333,0.1903576203208556,0.43475935828877005,0.3205381016042781,-0.05046791443850267
Go,MultiGaussian,Simulation Data,36,0.6449699197860962,0.6201036096256686,0.17997994652406413,0.3951370320855615,0.2748161764705882,-0.0809826203208556
Go,MultiGaussian,Simulation Data,37,0.5987633689839573,0.5997326203208556,0.17722259358288772,0.4050300802139038,0.34124331550802145,-0.031316844919786084
Go,MultiGaussian,Simulation Data,38,0.6265207219251336,0.6102105614973263,0.1761029411764706,0.38489304812834224,0.38183489304812834,-0.03104946524064172
Go,MultiGaussian,Simulation Data,39,0.6054979946524065,0.5948362299465241,0.13594585561497324,0.37372994652406416,0.33479278074866314,-0.08248663101604278
Go,MultiGaussian,Simulation Data,40,0.6299966577540108,0.6391711229946525,0.20860628342245988,0.4004512032085562,0.21382018716577544,-0.04035762032085564
Badminton,,Real Data,1,0.6790441176470589,0.6761697860962568,0.6179144385026738,0.6617312834224599,0.19856283422459892,0.21345254010695186
Badminton,,Real Data,2,0.4213903743315509,0.4285427807486631,0.3737132352941176,0.40250668449197863,0.3181985294117647,0.10127005347593583
Badminton,,Real Data,3,0.38526069518716577,0.3992814171122995,0.26183155080213905,0.32341243315508017,0.295471256684492,0.09961564171122997
Badminton,,Real Data,4,0.3714906417112299,0.38454211229946517,0.2424966577540107,0.37757352941176475,0.3585394385026738,0.0674298128342246
Badminton,,Real Data,5,0.4601437165775401,0.36425467914438503,0.17650401069518715,0.3587065508021389,0.37170788770053476,0.06524064171122995
Badminton,,Real Data,6,0.4593081550802139,0.36138034759358284,0.1894385026737968,0.4168282085561496,0.4254679144385026,0.03146724598930481
Badminton,,Real Data,7,0.45895721925133703,0.428191844919786,0.17301136363636363,0.40925802139037437,0.43758355614973254,0.06420454545454546
Badminton,,Real Data,8,0.4353442513368983,0.4011530748663102,0.14704211229946526,0.4509692513368984,0.4452540106951872,0.029979946524064188
Badminton,,Real Data,9,0.5064672459893047,0.4876671122994652,0.1631350267379679,0.42155748663101617,0.4396390374331551,0.06943516042780748
Badminton,,Real Data,10,0.5467580213903743,0.44369986631016045,0.17252673796791443,0.4529745989304813,0.4475434491978609,0.10813836898395723
Badminton,,Real Data,11,0.5668783422459894,0.48088235294117654,0.1913770053475936,0.4650568181818181,0.47391377005347596,0.053743315508021396
Badminton,,Real Data,12,0.5511530748663103,0.5161096256684493,0.21472259358288773,0.41963569518716576,0.4460895721925134,0.06539104278074867
Badminton,,Real Data,13,0.5805314171122995,0.49196189839572196,0.18619652406417114,0.439572192513369,0.4036096256684492,0.09364973262032088
Badminton,,Real Data,14,0.551470588235294,0.5164438502673796,0.1476938502673797,0.4797292780748662,0.3873663101604277,0.10055147058823528
Badminton,,Real Data,15,0.5890708556149733,0.5729110962566846,0.16686163101604276,0.49662433155080227,0.3605113636363636,0.07530080213903742
Badminton,,Real Data,16,0.5690508021390374,0.5341410427807487,0.19473596256684494,0.44547125668449195,0.4550300802139037,0.08074866310160426
Badminton,,Real Data,17,0.5940842245989305,0.5753509358288771,0.1770889037433155,0.4807319518716578,0.43165106951871657,0.04227941176470588
Badminton,,Real Data,18,0.6030247326203209,0.5605949197860962,0.17682152406417115,0.48556149732620335,0.4671624331550803,0.055965909090909094
Badminton,,Real Data,19,0.6654745989304813,0.5855113636363635,0.2027573529411765,0.4560160427807486,0.42728943850267376,0.0914605614973262
Badminton,,Real Data,20,0.6123161764705883,0.5416610962566846,0.20193850267379682,0.4747660427807485,0.4452372994652406,0.09827874331550804
Badminton,,Real Data,21,0.6401570855614973,0.5713736631016041,0.17192513368983958,0.4985962566844919,0.41453877005347595,0.08407419786096257
Badminton,,Real Data,22,0.6462566844919785,0.6097092245989304,0.1535929144385027,0.44105949197860966,0.3872827540106951,0.09525401069518716
Badminton,,Real Data,23,0.6784592245989304,0.5878676470588234,0.1717914438502674,0.4687667112299466,0.4316844919786096,0.0950868983957219
Badminton,,Real Data,24,0.6147727272727272,0.563201871657754,0.21838235294117653,0.49242981283422466,0.4170454545454546,0.07653743315508021
Badminton,,Real Data,25,0.6879846256684491,0.6185327540106952,0.18233622994652404,0.49485294117647055,0.46121323529411756,0.08432486631016042
Badminton,,Real Data,26,0.6982118983957218,0.6174131016042781,0.16420454545454546,0.4257520053475936,0.413870320855615,0.09476938502673797
Badminton,,Real Data,27,0.7065340909090909,0.6207386363636364,0.16570855614973268,0.489605614973262,0.3977606951871658,0.0956885026737968
Badminton,,Real Data,28,0.7026403743315508,0.6080213903743316,0.19961564171122997,0.5224431818181818,0.4268549465240642,0.08714906417112298
Badminton,,Real Data,29,0.7109291443850269,0.6206049465240642,0.1693683155080214,0.4807152406417112,0.4429478609625669,0.08088235294117649
Badminton,,Real Data,30,0.7168449197860963,0.6092413101604278,0.1866310160427807,0.4730447860962568,0.3829879679144385,0.07561831550802142
Badminton,,Real Data,31,0.7262032085561497,0.6473930481283423,0.1649064171122995,0.4703542780748663,0.37700534759358295,0.12165775401069516
Badminton,,Real Data,32,0.7144552139037432,0.6345086898395722,0.15987633689839573,0.4816844919786096,0.4533589572192513,0.11859959893048129
Badminton,,Real Data,33,0.7186163101604278,0.6620989304812833,0.15902406417112297,0.5231784759358289,0.430581550802139,0.08547794117647059
Badminton,,Real Data,34,0.7306316844919787,0.6422292780748665,0.20897393048128343,0.5511196524064172,0.3733622994652407,0.11863302139037432
Badminton,,Real Data,35,0.7162266042780748,0.66134692513369,0.16996991978609627,0.4816844919786097,0.3859458556149732,0.0618816844919786
Badminton,,Real Data,36,0.7246156417112298,0.6576036096256686,0.15842245989304812,0.4942179144385027,0.40521390374331556,0.08019719251336899
Badminton,,Real Data,37,0.7305648395721926,0.6724097593582888,0.18546122994652406,0.4759692513368983,0.40304144385026736,0.0922292780748663
Badminton,,Real Data,38,0.737917780748663,0.6586898395721925,0.12287767379679145,0.47050467914438493,0.3753509358288771,0.09219585561497323
Badminton,,Real Data,39,0.7502506684491979,0.7157754010695185,0.23587901069518719,0.46283422459893053,0.4250167112299466,0.11893382352941177
Badminton,,Real Data,40,0.7273061497326203,0.6845588235294118,0.15265708556149735,0.48942179144385023,0.3769552139037433,0.0879177807486631
Badminton,Uniform,Simulation Data,1,0.6150735294117647,0.6570688502673796,0.6083054812834224,0.633957219251337,0.2536096256684492,0.18236965240641712
Badminton,Uniform,Simulation Data,2,0.37027072192513366,0.41552473262032086,0.417028743315508,0.3926804812834225,0.26597593582887696,0.10750334224598927
Badminton,Uniform,Simulation Data,3,0.4040106951871657,0.3207553475935828,0.20434491978609626,0.3226938502673797,0.2990474598930481,0.044050802139037434
Badminton,Uniform,Simulation Data,4,0.4429478609625669,0.32266042780748666,0.17374665775401069,0.3756851604278075,0.34052473262032085,0.07284425133689842
Badminton,Uniform,Simulation Data,5,0.45645053475935826,0.39343248663101604,0.12389705882352942,0.35289104278074873,0.39022393048128345,0.0013870320855615015
Badminton,Uniform,Simulation Data,6,0.43063168449197864,0.39635695187165776,0.15837232620320854,0.4080213903743316,0.4017713903743316,0.06109625668449199
Badminton,Uniform,Simulation Data,7,0.46453877005347605,0.43322192513368984,0.1653409090909091,0.3972927807486631,0.4679979946524064,0.05598262032085562
Badminton,Uniform,Simulation Data,8,0.4792279411764705,0.4927807486631016,0.14092580213903744,0.4262032085561498,0.45416109625668444,0.06861631016042781
Badminton,Uniform,Simulation Data,9,0.4886864973262032,0.4040775401069519,0.17525066844919787,0.4873161764705882,0.4335060160427807,0.07829211229946524
Badminton,Uniform,Simulation Data,10,0.46380347593582893,0.4787767379679145,0.2168616310160428,0.49227941176470597,0.422576871657754,0.04540441176470589
Badminton,Uniform,Simulation Data,11,0.5036764705882353,0.4941677807486631,0.1607620320855615,0.4143382352941177,0.3335060160427808,0.06941844919786097
Badminton,Uniform,Simulation Data,12,0.5644552139037433,0.5167279411764706,0.15324197860962568,0.4512199197860963,0.496624331550802,0.05003342245989306
Badminton,Uniform,Simulation Data,13,0.5769217914438503,0.5286096256684493,0.19580548128342248,0.44105949197860966,0.3932486631016042,0.0365307486631016
Badminton,Uniform,Simulation Data,14,0.5645220588235293,0.5267045454545455,0.20274064171123,0.5046624331550803,0.4394217914438502,0.09856283422459891
Badminton,Uniform,Simulation Data,15,0.561129679144385,0.49461898395721926,0.18688168449197864,0.4379344919786097,0.3935661764705883,0.07289438502673799
Badminton,Uniform,Simulation Data,16,0.5823195187165775,0.565591577540107,0.176754679144385,0.4740641711229946,0.4048295454545454,0.08669786096256686
Badminton,Uniform,Simulation Data,17,0.6458054812834224,0.5401570855614973,0.17135695187165778,0.4389371657754011,0.4115474598930481,0.03128342245989305
Badminton,Uniform,Simulation Data,18,0.5809324866310159,0.5609458556149733,0.1373495989304813,0.4658923796791445,0.47077205882352946,0.12927807486631018
Badminton,Uniform,Simulation Data,19,0.6318683155080212,0.5957553475935828,0.16841577540106953,0.4202038770053476,0.4520220588235294,0.07738970588235294
Badminton,Uniform,Simulation Data,20,0.6343248663101604,0.5642713903743315,0.16816510695187165,0.4593582887700536,0.4529913101604278,0.10113636363636362
Badminton,Uniform,Simulation Data,21,0.6504344919786095,0.5958389037433154,0.19801136363636368,0.47205882352941186,0.4269385026737968,0.0411096256684492
Badminton,Uniform,Simulation Data,22,0.6553475935828877,0.5871156417112299,0.15743649732620318,0.4882185828877005,0.43180147058823526,0.1026403743315508
Badminton,Uniform,Simulation Data,23,0.6746156417112301,0.5876504010695187,0.14642379679144385,0.5383021390374332,0.4136697860962566,0.09050802139037432
Badminton,Uniform,Simulation Data,24,0.6752172459893049,0.584976604278075,0.16529077540106957,0.4868148395721925,0.499682486631016,0.14002339572192513
Badminton,Uniform,Simulation Data,25,0.6647058823529411,0.5737633689839573,0.1713402406417112,0.47510026737967914,0.42727272727272736,0.08404077540106954
Badminton,Uniform,Simulation Data,26,0.7042613636363635,0.619451871657754,0.1100935828877005,0.4771557486631016,0.42132352941176465,0.1052974598930481
Badminton,Uniform,Simulation Data,27,0.7137199197860962,0.6258522727272727,0.14513703208556147,0.4791610962566845,0.436514037433155,0.11102941176470589
Badminton,Uniform,Simulation Data,28,0.7057152406417112,0.6186330213903745,0.19289772727272725,0.46164772727272735,0.44522058823529403,0.1300133689839572
Badminton,Uniform,Simulation Data,29,0.6925802139037434,0.6424632352941178,0.15486296791443857,0.4702372994652406,0.4321524064171123,0.12327874331550799
Badminton,Uniform,Simulation Data,30,0.7039104278074866,0.6234625668449197,0.18813502673796795,0.46692847593582887,0.43734959893048125,0.08063168449197859
Badminton,Uniform,Simulation Data,31,0.725317513368984,0.6519217914438503,0.1828542780748663,0.46574197860962574,0.40519719251336905,0.10427807486631016
Badminton,Uniform,Simulation Data,32,0.7308656417112299,0.623495989304813,0.21781417112299467,0.501470588235294,0.4299966577540106,0.14351604278074867
Badminton,Uniform,Simulation Data,33,0.7335394385026739,0.6730280748663102,0.1686330213903744,0.42531751336898405,0.4429979946524064,0.08415775401069518
Badminton,Uniform,Simulation Data,34,0.7487800802139039,0.630899064171123,0.16452205882352944,0.4799966577540107,0.4368649732620321,0.14020721925133692
Badminton,Uniform,Simulation Data,35,0.7476771390374333,0.6899565508021391,0.21356951871657753,0.5000501336898396,0.43404077540106956,0.13350601604278078
Badminton,Uniform,Simulation Data,36,0.720504679144385,0.6475434491978609,0.19268048128342247,0.5349933155080213,0.4074866310160428,0.10101938502673798
Badminton,Uniform,Simulation Data,37,0.7285260695187166,0.6384525401069518,0.18394050802139034,0.4588402406417112,0.4351270053475935,0.09141042780748664
Badminton,Uniform,Simulation Data,38,0.7444184491978609,0.6420955882352943,0.1768215240641711,0.48429144385026746,0.46119652406417105,0.050284090909090896
Badminton,Uniform,Simulation Data,39,0.7395721925133689,0.6821858288770055,0.17067179144385025,0.45777072192513374,0.4715073529411765,0.10270721925133688
Badminton,Uniform,Simulation Data,40,0.7487967914438503,0.6890541443850265,0.1759024064171123,0.5322526737967913,0.4346256684491978,0.09490307486631015
Badminton,PL,Simulation Data,1,0.6381350267379678,0.6391544117647059,0.686931818181818,0.6422125668449198,0.23248663101604286,0.20641711229946522
Badminton,PL,Simulation Data,2,0.48760026737967915,0.41179812834224594,0.3224431818181818,0.37192513368983954,0.27852606951871656,0.0952038770053476
Badminton,PL,Simulation Data,3,0.3592413101604278,0.4220922459893048,0.2568516042780749,0.3635695187165775,0.27991310160427807,0.07244318181818181
Badminton,PL,Simulation Data,4,0.40534759358288774,0.4483288770053476,0.21786430481283428,0.3666276737967914,0.3776403743315508,0.08385695187165776
Badminton,PL,Simulation Data,5,0.4036597593582888,0.40295788770053476,0.13562834224598933,0.3676804812834225,0.36420454545454545,0.060561497326203195
Badminton,PL,Simulation Data,6,0.4227105614973262,0.3650233957219251,0.14510360962566846,0.36423796791443847,0.4663101604278074,0.028241978609625677
Badminton,PL,Simulation Data,7,0.4476604278074866,0.44991644385026736,0.1634024064171123,0.36600935828877,0.4429311497326204,0.07394719251336898
Badminton,PL,Simulation Data,8,0.46565842245989303,0.43068181818181817,0.16786430481283426,0.47150735294117646,0.42259358288770044,0.08440842245989304
Badminton,PL,Simulation Data,9,0.5225267379679145,0.4898395721925134,0.20725267379679146,0.39458556149732615,0.45922459893048123,0.03397393048128343
Badminton,PL,Simulation Data,10,0.5053810160427809,0.4830715240641711,0.19699197860962564,0.4447526737967914,0.42266042780748664,0.08332219251336899
Badminton,PL,Simulation Data,11,0.5248830213903742,0.4878676470588236,0.17339572192513378,0.4723596256684493,0.46552473262032096,0.0815842245989305
Badminton,PL,Simulation Data,12,0.5752005347593583,0.47154077540106953,0.16831550802139034,0.4767713903743315,0.5130681818181818,0.08980614973262033
Badminton,PL,Simulation Data,13,0.569385026737968,0.536447192513369,0.1508355614973262,0.4234959893048128,0.4427473262032085,0.07620320855614975
Badminton,PL,Simulation Data,14,0.5324364973262034,0.5345922459893049,0.1785427807486631,0.4447192513368984,0.39766042780748667,0.018917112299465234
Badminton,PL,Simulation Data,15,0.5306985294117647,0.5169451871657753,0.16945187165775402,0.4964237967914437,0.4268883689839572,0.050050133689839585
Badminton,PL,Simulation Data,16,0.5682820855614973,0.5387032085561498,0.1607286096256685,0.4458389037433156,0.4767045454545455,0.07491644385026738
Badminton,PL,Simulation Data,17,0.6094084224598931,0.5291443850267379,0.18111631016042778,0.5060661764705883,0.4300969251336899,0.09715909090909092
Badminton,PL,Simulation Data,18,0.6229110962566844,0.5918114973262032,0.1797292780748663,0.4128175133689839,0.4331550802139038,0.07777406417112298
Badminton,PL,Simulation Data,19,0.5974264705882353,0.5708221925133691,0.1841243315508021,0.5302974598930481,0.4096925133689838,0.07199197860962567
Badminton,PL,Simulation Data,20,0.5952707219251338,0.5752005347593583,0.20726938502673803,0.498696524064171,0.46682820855614987,0.08796791443850266
Badminton,PL,Simulation Data,21,0.63865307486631,0.570320855614973,0.17947860962566847,0.5314338235294118,0.4386697860962567,0.08639705882352941
Badminton,PL,Simulation Data,22,0.6303810160427807,0.617195855614973,0.19393382352941177,0.4470588235294118,0.4335895721925134,0.07037098930481285
Badminton,PL,Simulation Data,23,0.6636196524064171,0.5967413101604279,0.16547459893048128,0.48905414438502665,0.42483288770053473,0.11689505347593583
Badminton,PL,Simulation Data,24,0.6454545454545453,0.6328877005347593,0.21527406417112296,0.49438502673796797,0.49578877005347594,0.08723262032085559
Badminton,PL,Simulation Data,25,0.6589739304812834,0.6332386363636363,0.15494652406417114,0.4204044117647058,0.4410594919786096,0.06913435828877004
Badminton,PL,Simulation Data,26,0.6909425133689839,0.6368482620320854,0.16677807486631016,0.49328208556149733,0.4702372994652406,0.08480949197860962
Badminton,PL,Simulation Data,27,0.709692513368984,0.5994151069518716,0.1550133689839572,0.4983957219251337,0.43091577540106946,0.10746991978609625
Badminton,PL,Simulation Data,28,0.7194017379679145,0.642028743315508,0.173596256684492,0.47725601604278073,0.44258021390374325,0.09059157754010695
Badminton,PL,Simulation Data,29,0.7245655080213902,0.6223094919786095,0.1405247326203208,0.4738302139037433,0.439572192513369,0.07047125668449197
Badminton,PL,Simulation Data,30,0.7519385026737968,0.6107620320855613,0.17057152406417114,0.43903743315508015,0.42566844919786095,0.11539104278074866
Badminton,PL,Simulation Data,31,0.7349766042780749,0.6460728609625669,0.17381350267379678,0.5005180481283423,0.4178141711229946,0.11443850267379677
Badminton,PL,Simulation Data,32,0.7596925133689839,0.6603609625668447,0.19776069518716574,0.44747660427807484,0.37962901069518723,0.1017379679144385
Badminton,PL,Simulation Data,33,0.7217245989304815,0.6650735294117646,0.13581216577540112,0.4551804812834225,0.4548128342245989,0.09177807486631018
Badminton,PL,Simulation Data,34,0.7370153743315507,0.6578877005347594,0.16594251336898397,0.49060828877005347,0.46911764705882364,0.10944184491978612
Badminton,PL,Simulation Data,35,0.733422459893048,0.6561664438502673,0.1526069518716578,0.4591911764705882,0.42175802139037427,0.11199866310160425
Badminton,PL,Simulation Data,36,0.7198863636363636,0.6662934491978609,0.1839572192513369,0.5206049465240641,0.3996156417112299,0.10914104278074865
Badminton,PL,Simulation Data,37,0.7221089572192515,0.6365808823529413,0.18211898395721923,0.5055314171122995,0.4355280748663102,0.11524064171122997
Badminton,PL,Simulation Data,38,0.7353108288770053,0.6902573529411764,0.17859291443850267,0.47570187165775407,0.42658756684491983,0.07703877005347595
Badminton,PL,Simulation Data,39,0.7412767379679146,0.6909090909090908,0.1621323529411765,0.48407419786096256,0.41191510695187167,0.11761363636363635
Badminton,PL,Simulation Data,40,0.7288770053475936,0.6793616310160429,0.17760695187165773,0.5050300802139038,0.4688001336898395,0.10531417112299464
Badminton,Normal,Simulation Data,1,0.662850935828877,0.6387199197860962,0.6278910427807486,0.6282586898395722,0.27282754010695187,0.21427139037433154
Badminton,Normal,Simulation Data,2,0.451437165775401,0.4427974598930481,0.31024398395721925,0.37992981283422456,0.26219919786096263,0.0908923796791444
Badminton,Normal,Simulation Data,3,0.40494652406417114,0.42628676470588234,0.21880013368983958,0.34214572192513365,0.3299799465240642,0.05203877005347592
Badminton,Normal,Simulation Data,4,0.4538602941176471,0.33098262032085557,0.18011363636363636,0.3729946524064171,0.35927473262032084,0.03995655080213903
Badminton,Normal,Simulation Data,5,0.46731283422459907,0.3855614973262032,0.2001002673796791,0.44563836898395726,0.39099264705882353,0.06407085561497328
Badminton,Normal,Simulation Data,6,0.4599097593582888,0.4244485294117647,0.21485628342245988,0.41903409090909094,0.4137199197860963,0.04796122994652407
Badminton,Normal,Simulation Data,7,0.4714070855614974,0.3997827540106952,0.21990307486631017,0.3921958556149733,0.44560494652406424,0.06408756684491977
Badminton,Normal,Simulation Data,8,0.5283589572192513,0.4488469251336899,0.13933823529411768,0.4403576203208557,0.46263368983957226,0.037633689839572194
Badminton,Normal,Simulation Data,9,0.5190340909090908,0.44490307486631026,0.16592580213903743,0.4959893048128342,0.37337901069518725,0.07820855614973263
Badminton,Normal,Simulation Data,10,0.4945354278074866,0.48180147058823525,0.1714070855614973,0.4494986631016043,0.38663101604278083,0.04364973262032084
Badminton,Normal,Simulation Data,11,0.5250668449197862,0.49595588235294114,0.1965574866310161,0.4402573529411765,0.42558489304812835,0.08315508021390372
Badminton,Normal,Simulation Data,12,0.4698362299465241,0.47449866310160427,0.17239304812834225,0.43724933155080203,0.4242312834224598,0.10890708556149735
Badminton,Normal,Simulation Data,13,0.6099431818181816,0.5229779411764707,0.14878008021390374,0.4584725935828877,0.4651069518716577,0.050150401069518714
Badminton,Normal,Simulation Data,14,0.564187834224599,0.5304645721925133,0.17825868983957222,0.46572526737967906,0.4247493315508021,0.058539438502673805
Badminton,Normal,Simulation Data,15,0.5661931818181818,0.574264705882353,0.1717413101604278,0.47269385026737976,0.4283255347593583,0.09742647058823531
Badminton,Normal,Simulation Data,16,0.573529411764706,0.5575367647058824,0.19759358288770054,0.4368482620320856,0.4148729946524064,0.058272058823529406
Badminton,Normal,Simulation Data,17,0.6023562834224598,0.546273395721925,0.2002506684491979,0.5237299465240641,0.40280748663101595,0.11671122994652405
Badminton,Normal,Simulation Data,18,0.6115641711229947,0.5475601604278074,0.20195521390374332,0.46540775401069523,0.4887366310160428,0.04470254010695188
Badminton,Normal,Simulation Data,19,0.6322192513368984,0.5592245989304813,0.16310160427807485,0.5062834224598932,0.40401069518716576,0.08215240641711227
Badminton,Normal,Simulation Data,20,0.636447192513369,0.5702205882352941,0.16893382352941175,0.49251336898395726,0.46768048128342243,0.1023562834224599
Badminton,Normal,Simulation Data,21,0.6150401069518716,0.5607620320855615,0.17047125668449198,0.5172627005347594,0.3901069518716578,0.05125334224598928
Badminton,Normal,Simulation Data,22,0.6494986631016042,0.5960060160427807,0.16452205882352938,0.48442513368983964,0.3734124331550802,0.09558823529411767
Badminton,Normal,Simulation Data,23,0.6823696524064171,0.6073696524064172,0.17030414438502672,0.4761363636363636,0.44968248663101607,0.09064171122994653
Badminton,Normal,Simulation Data,24,0.6683322192513369,0.6078041443850267,0.1952038770053476,0.5159425133689839,0.3913268716577541,0.04074197860962567
Badminton,Normal,Simulation Data,25,0.6810160427807487,0.6160594919786097,0.18836898395721924,0.5447860962566844,0.4280414438502674,0.08330548128342245
Badminton,Normal,Simulation Data,26,0.7013536096256684,0.6035093582887701,0.168432486631016,0.45999331550802125,0.44709224598930486,0.08322192513368987
Badminton,Normal,Simulation Data,27,0.7089070855614974,0.6145053475935828,0.1817179144385027,0.4525066844919786,0.4359291443850267,0.07556818181818183
Badminton,Normal,Simulation Data,28,0.6870655080213905,0.636413770053476,0.17580213903743322,0.43275401069518704,0.4204211229946525,0.09019050802139036
Badminton,Normal,Simulation Data,29,0.7088235294117646,0.6370320855614974,0.190658422459893,0.4798629679144386,0.4286597593582888,0.12733957219251338
Badminton,Normal,Simulation Data,30,0.7154913101604279,0.640842245989305,0.1820855614973262,0.45254010695187175,0.46161430481283416,0.08290441176470588
Badminton,Normal,Simulation Data,31,0.7112967914438502,0.6183823529411764,0.15462901069518714,0.47850935828877006,0.4156082887700535,0.10594919786096255
Badminton,Normal,Simulation Data,32,0.7344251336898394,0.6414104278074866,0.16435494652406418,0.4723596256684493,0.46798128342246,0.12361296791443852
Badminton,Normal,Simulation Data,33,0.7483455882352941,0.6848930481283422,0.21869986631016042,0.46836564171122996,0.4333389037433156,0.08343917112299466
Badminton,Normal,Simulation Data,34,0.7414438502673797,0.6450200534759358,0.22234291443850265,0.47187499999999993,0.4360628342245989,0.10344251336898395
Badminton,Normal,Simulation Data,35,0.736764705882353,0.6532252673796792,0.1788770053475936,0.45416109625668444,0.4374999999999999,0.09328208556149734
Badminton,Normal,Simulation Data,36,0.7386530748663102,0.6599766042780749,0.15967580213903745,0.49172794117647056,0.43091577540106946,0.11243315508021393
Badminton,Normal,Simulation Data,37,0.7396056149732619,0.6513201871657753,0.16903409090909088,0.45066844919786087,0.40635026737967905,0.12234291443850268
Badminton,Normal,Simulation Data,38,0.7407419786096254,0.7259024064171122,0.15531417112299467,0.46736296791443843,0.39602272727272725,0.08803475935828878
Badminton,Normal,Simulation Data,39,0.7478442513368984,0.6995822192513369,0.18927139037433155,0.4978776737967915,0.3932152406417112,0.09794451871657753
Badminton,Normal,Simulation Data,40,0.7208890374331551,0.6969418449197861,0.2068850267379679,0.49171122994652405,0.4995487967914437,0.12271056149732618
Badminton,MultiGaussian,Simulation Data,1,0.6804645721925133,0.6316176470588235,0.6910260695187167,0.6717413101604277,0.2847593582887701,0.19791109625668452
