Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,Uniform,Simulation Data,rounds,8,False,0.4940307486631015,0.43684491978609635,0.20654411764705888,0.748489304812834,0.39803475935828886,0.008135026737967907,0.522249038544282,0.5185159918045216,0.14326003467086618,0.8203324492001772,0.46639119909013294,-0.04026094164482014
StarCraft,Uniform,Simulation Data,rounds,9,False,0.47911096256684493,0.4272125668449198,0.19629679144385026,0.7753810160427809,0.40830882352941184,0.015093582887700548,0.5243719132499173,0.5124872120770477,0.17706125721994648,0.8353514418021646,0.47435106818069495,-0.05057371055475816
StarCraft,Uniform,Simulation Data,rounds,10,False,0.42858957219251337,0.4459224598930481,0.1913970588235294,0.7859826203208555,0.37836229946524064,-0.010688502673796793,0.5030975046920511,0.5282663872842106,0.1555624580823517,0.8473619954694659,0.41279148210539435,-0.08426560499243634
StarCraft,Uniform,Simulation Data,rounds,11,False,0.46227941176470594,0.4885828877005347,0.17641042780748661,0.8040173796791441,0.39995320855614985,-0.005354278074866297,0.5245599287355274,0.5606880639768947,0.10825613250545862,0.8617869952152268,0.4550856075926938,-0.060649035534121716
StarCraft,Uniform,Simulation Data,rounds,12,False,0.5139572192513369,0.4974665775401069,0.15429812834224596,0.8211430481283422,0.41201871657754013,-0.001958556149732622,0.5636356720583052,0.5557213371254386,0.11686009702057738,0.871982398624175,0.47384299841792715,-0.07686414475327305
StarCraft,Uniform,Simulation Data,rounds,13,False,0.5026804812834225,0.4679344919786098,0.19502673796791445,0.8388302139037431,0.3911363636363636,-0.01036764705882352,0.5581629700206465,0.5225859764902075,0.14394268968282378,0.8813917961889848,0.46335071065424643,-0.08636295523406176
StarCraft,Uniform,Simulation Data,rounds,14,False,0.4895788770053477,0.47310160427807496,0.1791711229946524,0.8432620320855615,0.36876336898395723,0.01272058823529411,0.5671459050374548,0.5468149160846025,0.11139233732328155,0.8873135058154087,0.4352399592969762,-0.0726184299724949
StarCraft,Uniform,Simulation Data,rounds,15,False,0.5828475935828878,0.49097593582887705,0.19282085561497325,0.8484425133689838,0.43225935828877005,0.01983288770053475,0.6590747321380725,0.5682725503664835,0.13854074000203634,0.8872014571184214,0.4940277895886349,-0.06558940382705508
StarCraft,Uniform,Simulation Data,rounds,16,False,0.5570721925133689,0.4738970588235294,0.18149064171122992,0.8591176470588234,0.4408622994652407,0.02673128342245989,0.6156001320639274,0.5524141726831525,0.14927778269468864,0.8982903573378981,0.5156824282588078,-0.05259667228809189
StarCraft,Uniform,Simulation Data,rounds,17,False,0.6074999999999998,0.46294786096256685,0.16688502673796793,0.8636497326203209,0.40610962566844916,0.004732620320855608,0.6654361146797905,0.5478372649940345,0.14441835159483238,0.8980398329967995,0.48008900318807707,-0.08704858581101682
StarCraft,Uniform,Simulation Data,rounds,18,False,0.6191109625668448,0.5278475935828876,0.20366978609625666,0.8723195187165778,0.3812433155080214,0.02843582887700534,0.6893693668726796,0.5824477584443308,0.180168015569899,0.9066997061199185,0.4348462731641219,-0.07963114782734654
StarCraft,Uniform,Simulation Data,rounds,19,False,0.6193783422459894,0.4985160427807488,0.20467914438502674,0.8675802139037435,0.41268048128342244,0.00857620320855615,0.6872478710682813,0.5722291498549219,0.1855696811787369,0.9032782775730708,0.46875075419575835,-0.07857861194164459
StarCraft,Uniform,Simulation Data,rounds,20,False,0.6340106951871656,0.5079812834224601,0.15524064171122992,0.8735628342245987,0.4059959893048128,0.022419786096256687,0.7027519895981408,0.5813111315153574,0.13097635226920187,0.9098068502594902,0.459276984621638,-0.09003088988636129
StarCraft,Uniform,Simulation Data,rounds,21,False,0.6716310160427806,0.4887967914438503,0.18879010695187165,0.8739438502673798,0.38740641711229956,0.033422459893048144,0.7282340636454246,0.5741174913166465,0.1556206466463116,0.9083532221604267,0.44019928336119596,-0.06476513068999458
StarCraft,Uniform,Simulation Data,rounds,22,False,0.6443850267379677,0.48693850267379674,0.1659090909090909,0.89375,0.37411764705882355,0.011109625668449195,0.7054413840243119,0.5795306473103632,0.1062555869680744,0.9233795345432414,0.4369004731790826,-0.08125898492906314
StarCraft,Uniform,Simulation Data,rounds,23,False,0.6769385026737967,0.44998663101604264,0.20355614973262035,0.8913302139037432,0.3907152406417113,0.045133689839572194,0.7369180972940658,0.5208143029473394,0.16929335139120283,0.9217768446222628,0.4533235189279358,-0.052718858969676
