Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,Uniform,Simulation Data,rounds,23,False,0.9605614973262032,0.8770053475935828,0.4231283422459893,0.9842914438502673,0.8793449197860963,-0.021056149732620266,0.9740742481016662,0.9201372923686992,0.5403488039963885,0.9896039415271262,0.9111583280763131,0.0071315169728144445
StarCraft,Uniform,Simulation Data,rounds,24,False,0.9578877005347594,0.9077540106951871,0.3519385026737968,0.9859625668449198,0.8228609625668449,-0.03509358288770059,0.9722290944080207,0.9374717450233273,0.46658021573548736,0.9905405619213499,0.875433719232885,0.01880052831779333
StarCraft,Uniform,Simulation Data,rounds,25,False,0.9488636363636364,0.9445187165775402,0.48930481283422456,0.9862967914438503,0.7286096256684492,-0.03877005347593587,0.9660385453064353,0.9595662409038701,0.5717960176104057,0.9907725680657835,0.8038224955790411,-0.0262835033726867
StarCraft,Uniform,Simulation Data,rounds,26,False,0.9425133689839572,0.9247994652406417,0.3218582887700535,0.9849598930481284,0.8409090909090909,-0.03643048128342241,0.9622512926234335,0.9482846896202254,0.464056606375582,0.9899241308171506,0.890041975681438,-0.021428576138302402
StarCraft,Uniform,Simulation Data,rounds,27,False,0.9505347593582888,0.9502005347593583,0.4695855614973262,0.9856283422459893,0.811831550802139,-0.03108288770053469,0.9667567842676772,0.9666960041095375,0.5606635053502973,0.9905021208325471,0.8291960615584673,0.01918758161473333
StarCraft,Uniform,Simulation Data,rounds,28,False,0.9505347593582888,0.9184491978609626,0.29177807486631013,0.982620320855615,0.9364973262032086,-0.023395721925133728,0.9677992914941503,0.9417216923327068,0.44891853027596684,0.9886311415063771,0.946628101327297,0.02879814750960752
StarCraft,Uniform,Simulation Data,rounds,29,False,0.9582219251336899,0.8676470588235294,0.47058823529411764,0.9829545454545454,0.8295454545454546,-0.048128342245989275,0.9726629114048566,0.9122060928913016,0.583422692910949,0.988816688836553,0.8790001803840464,-0.025861227582851365
StarCraft,Uniform,Simulation Data,rounds,30,False,0.9709224598930482,0.9217914438502673,0.36898395721925137,0.9832887700534759,0.8422459893048129,-0.046457219251336834,0.9809749094825336,0.9484111159509715,0.49657890063084087,0.9893535122319933,0.895068796812229,0.026732895096543086
StarCraft,Uniform,Simulation Data,rounds,31,False,0.9712566844919787,0.8492647058823529,0.3826871657754011,0.9856283422459893,0.8927139037433155,-0.03074866310160429,0.9810239915540484,0.8978588746342062,0.48869101510927826,0.9907030814868852,0.9301849732473941,0.023352548780787852
StarCraft,Uniform,Simulation Data,rounds,32,False,0.9756016042780749,0.8602941176470589,0.37332887700534756,0.9856283422459893,0.7894385026737968,-0.022727272727272707,0.9840687248815416,0.8974346124778183,0.4979905354701758,0.9907761760500657,0.8508922783739595,0.04509204902623809
